gene_id,log2FoldChange,pvalue,padj,Regulation
YHR021W-A,-0.7725945,0.006768675,0.03527881,Downregulated
YHR022C,-0.8380687,0.002631001,0.01780403,Downregulated
YHR026W,-0.9769037,2.989393e-4,0.00354058,Downregulated
YHR029C,-0.9603689,0.001145416,0.009405785,Downregulated
YHR039C,-0.6891483,0.009457986,0.04531428,Downregulated
YHR046C,-1.024524,4.110845e-4,0.004423874,Downregulated
YHR047C,-0.5341274,0.00920181,0.04442302,Downregulated
YHR054C-B,-1.034401,8.256505e-4,0.00735515,Downregulated
YHR056C,-0.5169366,0.005407677,0.02980934,Downregulated
YHR063C,-1.253365,1.021023e-6,4.501818e-5,Downregulated
YHR071W,-0.5977916,0.007520724,0.03833103,Downregulated
YHR086W,-0.6681877,0.005282488,0.0291969,Downregulated
YHR105W,-0.9164536,0.001782454,0.0132259,Downregulated
YHR112C,-1.036718,1.523448e-5,3.520657e-4,Downregulated
YHR120W,-0.7823806,0.002666652,0.01798399,Downregulated
YHR136C,-0.9629599,0.001027925,0.008660754,Downregulated
YHR143W,-0.8256942,0.00349827,0.02168402,Downregulated
YHR147C,-0.9581929,4.747774e-4,0.004945002,Downregulated
YHR167W,-0.9557149,8.291338e-6,2.222222e-4,Downregulated
YHR171W,-0.9476688,2.844581e-4,0.003434486,Downregulated
YHR175W,-0.9859277,6.74116e-4,0.006350786,Downregulated
YHR180W,-1.116754,2.993505e-5,5.834989e-4,Downregulated
YHR210C,-1.210956,5.513916e-5,9.393296e-4,Downregulated
YHR213W-A,-1.101488,1.191767e-4,0.001715372,Downregulated
YHR214C-E,-1.716232,7.505688e-7,3.685699e-5,Downregulated
YHR216W,-0.6267226,0.008787628,0.04282247,Downregulated
YIL043C,-1.176886,4.35925e-5,7.879598e-4,Downregulated
YIL050W,-0.7525467,6.808448e-4,0.006366155,Downregulated
YIL053W,-0.7316539,0.009218005,0.04446668,Downregulated
YIL059C,-1.000434,5.531939e-4,0.005559621,Downregulated
YIL088C,-1.171577,4.682503e-7,2.671174e-5,Downregulated
YIL108W,-0.8690909,7.962131e-5,0.001237713,Downregulated
YIL110W,-1.091791,4.278563e-5,7.756299e-4,Downregulated
YIL164C,-1.007569,6.69109e-4,0.006332602,Downregulated
YIL166C,-1.190502,2.015896e-5,4.278103e-4,Downregulated
YIL169C,-1.223285,2.700414e-5,5.364593e-4,Downregulated
YIR005W,-0.8483016,0.0021503,0.01513448,Downregulated
YIR021W,-0.6808201,0.002291823,0.01594022,Downregulated
YIR028W,-1.159346,1.905726e-5,4.124082e-4,Downregulated
YIR043C,-1.066342,2.235369e-4,0.002825107,Downregulated
YJL002C,-0.8011685,5.005258e-4,0.005118865,Downregulated
YJL004C,-1.03883,3.990255e-4,0.00437591,Downregulated
YJL008C,-0.5576653,0.005934193,0.03194702,Downregulated
YJL012C,-0.70956,0.005697819,0.03095618,Downregulated
YJL053W,-0.784893,0.001803693,0.01335373,Downregulated
YJL059W,-0.6120241,0.003581466,0.02202726,Downregulated
YJL060W,-0.7150358,0.007393148,0.03780476,Downregulated
YJL078C,-1.330572,6.536008e-7,3.415201e-5,Downregulated
YJL101C,-0.9095793,7.802447e-8,6.383633e-6,Downregulated
YJL111W,-0.875141,2.712115e-4,0.003287316,Downregulated
YJL126W,-0.9159172,7.343888e-4,0.006707802,Downregulated
YJL130C,-0.5183151,0.007091521,0.03656308,Downregulated
YJL133C-A,-1.192874,4.572436e-6,1.386898e-4,Downregulated
YJL159W,-0.9652356,4.694531e-5,8.246715e-4,Downregulated
YJL196C,-0.9324319,9.655099e-4,0.008265103,Downregulated
YJL199C,-3.490265,2.012898e-11,1.788029e-8,Downregulated
YJL210W,-0.7427982,4.26196e-4,0.00453782,Downregulated
YJL212C,-0.5852714,0.00660931,0.03462232,Downregulated
YJL221C,-21.56839,2.53946e-12,5.262751e-9,Downregulated
YJR010W,-0.8288694,2.656772e-4,0.003239178,Downregulated
YJR015W,-0.7736029,0.001440773,0.01135453,Downregulated
YJR016C,-1.00112,4.575772e-4,0.004802746,Downregulated
YJR040W,-0.6321798,0.005070293,0.02840278,Downregulated
YJR042W,-0.5225816,0.004898756,0.02774177,Downregulated
YJR047C,-0.8217791,0.004432705,0.02554454,Downregulated
YJR062C,-0.9705637,1.043399e-6,4.536962e-5,Downregulated
YJR075W,-0.6585143,0.004340726,0.025177829999999998,Downregulated
YJR109C,-1.501132,2.274871e-9,3.367892e-7,Downregulated
YJR116W,-1.278865,7.33342e-6,2.008776e-4,Downregulated
YJR117W,-0.6325539,0.002552734,0.01736641,Downregulated
YJR118C,-0.682878,6.195914e-4,0.006000964,Downregulated
YJR121W,-0.8015229,0.001559072,0.01198387,Downregulated
YJR124C,-1.267067,6.454701e-6,1.816078e-4,Downregulated
YJR126C,-0.5627593,0.003276825,0.02076992,Downregulated
YJR136C,-0.8761252,6.891616e-4,0.00642344,Downregulated
YJR137C,-0.7269027,0.00192423,0.01404327,Downregulated
YJR148W,-0.7120089,0.00962163,0.04568833,Downregulated
YJR161C,-0.7240227,0.003485451,0.02164494,Downregulated
YKL001C,-0.8423001,0.003373608,0.02118898,Downregulated
YKL011C,-0.5131777,0.005214745,0.02892532,Downregulated
YKL043W,-0.5726725,0.001701184,0.01272533,Downregulated
YKL053C-A,-0.6771584,0.009479839,0.0453428,Downregulated
YKL058W,-1.061308,4.073119e-4,0.004412432,Downregulated
YKL062W,-0.5902083,0.001572503,0.0120565,Downregulated
YKL068W,-0.7102163,0.002017968,0.01450604,Downregulated
YKL090W,-0.8277175,3.82113e-4,0.004220211,Downregulated
YKL128C,-0.7465355,0.008495208,0.04176301,Downregulated
YKL135C,-0.5365861,0.004272254,0.0249424,Downregulated
YKL137W,-0.7710568,0.002777033,0.01842859,Downregulated
YKL148C,-0.7430845,0.003599453,0.022116,Downregulated
YKL164C,-1.111071,8.635217e-5,0.001312553,Downregulated
YKL174C,-0.6196354,0.003988641,0.02375843,Downregulated
YKL184W,-0.6956827,0.001363787,0.01081636,Downregulated
YKL206C,-0.8929635,1.83723e-4,0.002430617,Downregulated
YKL211C,-1.424563,4.879024e-8,4.528026e-6,Downregulated
YKL213C,-0.6316157,5.734474e-4,0.005673301,Downregulated
YKL217W,-0.8772034,0.002308083,0.01603538,Downregulated
YKL219W,-0.689999,0.003170793,0.02030483,Downregulated
YKL220C,-1.015632,7.407341e-5,0.00117534,Downregulated
YKR021W,-0.7607368,6.23842e-4,0.006023369,Downregulated
YKR038C,-1.064855,1.603776e-5,3.6001e-4,Downregulated
YKR039W,-0.9829049,3.041529e-4,0.00357509,Downregulated
YKR042W,-1.396682,2.066442e-5,4.35564e-4,Downregulated
YKR046C,-1.073621,1.679248e-5,3.702683e-4,Downregulated
YKR074W,-1.368033,3.959748e-9,5.352546e-7,Downregulated
YKR093W,-1.227821,6.125931e-9,8.104476e-7,Downregulated
YKR102W,-1.245352,2.319132e-5,4.759195e-4,Downregulated
YLL001W,-0.7680463,2.747593e-5,5.389442e-4,Downregulated
YLL012W,-0.7629076,0.005892493,0.03175002,Downregulated
YLL014W,-0.7167817,0.009022675,0.04369392,Downregulated
YLL027W,-0.5211445,0.003142306,0.02020564,Downregulated
YLL028W,-0.5040033,0.01049886,0.04904729,Downregulated
YLL031C,-0.7633182,3.551742e-4,0.004008118,Downregulated
YLL042C,-0.7013068,0.01008543,0.04759628,Downregulated
YLL051C,-0.5746301,0.006503613,0.03427581,Downregulated
YLR034C,-1.532199,9.164259e-16,5.698336e-12,Downregulated
YLR036C,-0.6779907,0.001940011,0.01414184,Downregulated
YLR054C,-0.8576484,0.003260936,0.02069031,Downregulated
YLR058C,-1.074525,5.449983e-4,0.005501298,Downregulated
YLR089C,-0.7652393,7.823382e-5,0.001225335,Downregulated
YLR090W,-0.6142088,0.003803377,0.02300525,Downregulated
YLR092W,-1.227185,1.920871e-5,4.124082e-4,Downregulated
YLR100W,-1.099052,5.638541e-6,1.630718e-4,Downregulated
YLR113W,-0.6885922,4.898547e-4,0.005042908,Downregulated
YLR134W,-0.8929459,0.002390143,0.01647662,Downregulated
YLR137W,-0.6763946,1.53047e-4,0.00209153,Downregulated
YLR152C,-0.8725433,1.869773e-4,0.002447631,Downregulated
YLR153C,-0.6917925,0.003479357,0.02163464,Downregulated
YLR166C,-0.6246423,0.006425431,0.03400283,Downregulated
YLR173W,-1.154087,8.711229e-6,2.29766e-4,Downregulated
YLR180W,-1.155983,1.997277e-4,0.002592707,Downregulated
YLR199C,-0.7242593,0.006572115,0.03454388,Downregulated
YLR207W,-0.6255126,7.096412e-4,0.006576079,Downregulated
YLR237W,-0.71429260000000006,0.001001807,0.008486695,Downregulated
YLR251W,-1.525352,7.714433e-6,2.094688e-4,Downregulated
YLR262C-A,-0.9173866,6.504578e-4,0.006184322,Downregulated
YLR266C,-1.251378,5.024362e-7,2.814829e-5,Downregulated
YLR267W,-1.052846,6.423477e-4,0.006125948,Downregulated
YLR286C,-0.6611414,0.003019547,0.01957825,Downregulated
YLR345W,-0.5924646,0.008241888,0.04080259,Downregulated
YLR348C,-0.7824622,3.440598e-4,0.003911086,Downregulated
YLR361C,-0.5510527,0.008701924,0.04259136,Downregulated
YLR363C,-0.8034709,0.003975326,0.02375751,Downregulated
YLR370C,-1.106493,1.169465e-4,0.001691101,Downregulated
YLR459W,-1.223247,7.169581e-6,1.972586e-4,Downregulated
YML005W,-0.7035141,0.001803978,0.01335373,Downregulated
YML052W,-1.172033,3.860331e-5,7.165235e-4,Downregulated
YML055W,-0.5558662,0.001994013,0.01442375,Downregulated
YML059C,-0.5294282,0.003655195,0.02232613,Downregulated
YML116W,-0.8243042,2.667163e-4,0.003245483,Downregulated
YML119W,-0.7040914,0.004520495,0.02590639,Downregulated
YML121W,-0.8299325,0.001534769,0.01186964,Downregulated
YML123C,-1.233063,5.63068e-6,1.630718e-4,Downregulated
YML129C,-0.7418538,0.008255332,0.04083596,Downregulated
YMR001C-A,-0.8717815,1.398539e-4,0.00193247,Downregulated
YMR006C,-0.8075604,0.001053372,0.008803584,Downregulated
YMR008C,-0.9317197,1.573577e-4,0.002139531,Downregulated
YMR015C,-0.9977625,7.89927e-4,0.007087686,Downregulated
YMR024W,-0.7537615,4.370351e-4,0.004613726,Downregulated
YMR025W,-0.8882167,0.001365997,0.01082009,Downregulated
YMR054W,-0.6664649,1.780536e-4,0.002375832,Downregulated
YMR062C,-0.6850264,0.006447771,0.03409204,Downregulated
YMR080C,-0.5366693,5.316749e-5,9.174939e-4,Downregulated
YMR100W,-0.6162345,7.360836e-4,0.006711097,Downregulated
YMR105W-A,-0.9422512,7.868074e-4,0.007069896,Downregulated
YMR120C,-0.8257307,0.004195574,0.02460895,Downregulated
YMR139W,-0.7370025,3.500586e-4,0.00396478,Downregulated
YMR141C,-1.38567,4.633148e-6,1.398491e-4,Downregulated
YMR150C,-0.8930742,0.001199017,0.009683918,Downregulated
YMR178W,-0.7386074,0.003885404,0.02338942,Downregulated
YMR180C,-0.6480018,6.612697e-4,0.00626795,Downregulated
YMR194C-B,-1.009008,8.379202e-5,0.001284646,Downregulated
YMR195W,-0.7761971,0.002502576,0.01710002,Downregulated
YMR214W,-0.5472636,0.005254203,0.02907843,Downregulated
YMR221C,-0.7049348,0.002016927,0.01450604,Downregulated
YMR243C,-0.5950246,0.007540855,0.03834167,Downregulated
YMR251W,-0.8683718,0.002844444,0.01877565,Downregulated
YMR253C,-0.7589694,3.620032e-4,0.004056644,Downregulated
YMR258C,-0.8737541,2.3391e-4,0.002914735,Downregulated
YMR261C,-0.6388273,0.003316194,0.02091288,Downregulated
YMR262W,-0.9250992,9.049336e-6,2.354049e-4,Downregulated
YMR266W,-0.737786,3.325905e-4,0.003815587,Downregulated
YMR271C,-0.8972311,0.002115449,0.01494757,Downregulated
YMR272C,-0.7164992,0.003810417,0.02302543,Downregulated
YMR300C,-0.9456298,0.001450939,0.01139133,Downregulated
YMR303C,-0.8526932,0.001321319,0.01056036,Downregulated
YMR313C,-0.6556355,5.670033e-4,0.005641002,Downregulated
YMR319C,-1.044457,1.320837e-7,9.228047e-6,Downregulated
YNCB0007W,-19.46467,1.904566e-6,7.231587e-5,Downregulated
YNCB0009C,-1.663634,5.761187e-8,5.045501e-6,Downregulated
YNCB0010W,-0.5545432,0.0032315,0.02058757,Downregulated
YNCB0011C,-1.843329,9.522389e-8,7.309903e-6,Downregulated
YNCB0013W,-2.708207,2.118546e-8,2.311074e-6,Downregulated
YNCB0014W,-1.383158,6.130251e-8,5.22163e-6,Downregulated
YNCC0003C,-0.7893417,0.002746457,0.01830382,Downregulated
YNCC0004C,-1.13558,3.852754e-5,7.165235e-4,Downregulated
YNCC0007C,-2.611889,0.001061201,0.008834469,Downregulated
YNCC0010C,-0.6718819,0.003294448,0.02079683,Downregulated
YNCC0011W,-1.010317,8.64272e-4,0.007579751,Downregulated
YNCC0012C,-1.360929,4.549099e-6,1.386583e-4,Downregulated
YNCD0001W,-21.89101,4.995415e-10,1.001984e-7,Downregulated
YNCD0004W,-10.81875,9.998116e-5,0.001498031,Downregulated
YNCD0007C,-2.401159,3.440592e-9,4.862183e-7,Downregulated
YNCD0008W,-1.50632,7.000792e-7,3.597597e-5,Downregulated
YNCD0016C,-0.9639215,0.001051193,0.008797194,Downregulated
YNCD0024C,-1.162982,2.890359e-4,0.003469547,Downregulated
YNCD0027C,-1.016225,6.771584e-4,0.006350786,Downregulated
YNCD0032C,-1.16539,2.100501e-6,7.820908e-5,Downregulated
YNCD0033W,-1.058791,3.865068e-6,1.226173e-4,Downregulated
YNCD0034C,-2.129494,1.640577e-9,2.550277e-7,Downregulated
YNCE0017W,-0.8670016,6.139784e-5,0.001012657,Downregulated
YNCE0024W,-0.9377345,1.276117e-5,3.064384e-4,Downregulated
YNCE0028C,-2.867877,1.188376e-10,3.358783e-8,Downregulated
YNCF0003C,-1.165688,1.983643e-5,4.224074e-4,Downregulated
YNCF0008C,-1.46578,0.00211284,0.01494757,Downregulated
YNCG0001C,-0.8084574,6.263238e-4,0.006028609,Downregulated
YNCG0005W,-25.53405,1.586634e-12,4.932845e-9,Downregulated
YNCG0009C,-22.48238,1.911268e-8,2.160775e-6,Downregulated
YNCG0013W,-1.373676,8.041419e-8,6.493707e-6,Downregulated
YNCG0015C,-0.8411902,0.002728041,0.0182006,Downregulated
YNCG0017W,-4.718408,4.686992e-4,0.004889886,Downregulated
YNCG0018C,-22.12039,3.49134e-8,3.392055e-6,Downregulated
YNCG0024W,-2.008036,8.072031e-11,2.788438e-8,Downregulated
YNCG0028W,-0.8889003,4.005586e-4,0.004384988,Downregulated
YNCG0032W,-20.22577,4.458327e-6,1.379198e-4,Downregulated
YNCG0046W,-0.6661224,0.004223319,0.0247275,Downregulated
YNCH0004C,-1.301547,1.471918e-5,3.41507e-4,Downregulated
YNCH0008W,-0.5338731,0.00493526,0.02792306,Downregulated
YNCH0012W,-0.7501496,0.004672964,0.02672395,Downregulated
YNCJ0005C,-22.6399,5.844017e-11,2.595579e-8,Downregulated
YNCJ0008W,-3.095671,1.655288e-10,4.117033e-8,Downregulated
YNCJ0018W,-17.15844,2.735521e-5,5.382743e-4,Downregulated
YNCJ0030W,-1.167966,6.595012e-5,0.001065137,Downregulated
YNCK0002C,-1.152728,2.296316e-4,0.002869046,Downregulated
YNCK0015C,-0.8888747,0.001846436,0.01358715,Downregulated
YNCK0020C,-1.451289,3.664849e-10,7.857941e-8,Downregulated
YNCL0001W,-5.845278,3.198106e-4,0.003710041,Downregulated
YNCL0002C,-0.7385517,0.005618372,0.030644770000000002,Downregulated
YNCL0003W,-0.656525,0.009353811,0.04498221,Downregulated
YNCL0006W,-1.297084,3.446212e-5,6.573174e-4,Downregulated
YNCL0032C,-19.22198,6.209802e-6,1.771218e-4,Downregulated
YNCL0041C,-0.885272,0.001637032,0.01239838,Downregulated
YNCL0045W,-1.727115,2.4396e-6,8.718066e-5,Downregulated
YNCL0048W,-1.256868,2.546671e-5,5.12466e-4,Downregulated
YNCM0001W,-0.7570744,0.001534368,0.01186964,Downregulated
YNCM0002C,-0.7085438,0.003244509,0.0206071,Downregulated
YNCM0022C,-20.96729,1.650254e-6,6.453634e-5,Downregulated
YNCM0030W,-1.948813,1.29627e-10,3.504439e-8,Downregulated
YNCM0031W,-0.9251321,4.494774e-4,0.00472902,Downregulated
YNCM0032C,-1.98299,6.623947e-8,5.565906e-6,Downregulated
YNCM0034C,-0.86283,4.056088e-4,0.004412432,Downregulated
YNCM0036C,-0.7942317,0.005201244,0.02892532,Downregulated
YNCN0001W,-0.7648005,0.00328164,0.02077746,Downregulated
YNCN0005C,-0.7760097,0.001199199,0.009683918,Downregulated
YNCN0016C,-1.206034,2.29782e-4,0.002869046,Downregulated
YNCN0017W,-4.505594,4.673985e-4,0.004884511,Downregulated
YNCN0018W,-1.512582,7.761505e-7,3.770393e-5,Downregulated
YNCO0016W,-0.8765435,0.004465719,0.02566344,Downregulated
YNCO0022C,-1.048032,1.322078e-4,0.001864099,Downregulated
YNCO0024C,-1.147438,6.997123e-5,0.001121343,Downregulated
YNCO0026W,-0.9625509,3.927654e-4,0.004314868,Downregulated
YNCP0013C,-0.6620214,0.01048091,0.04900023,Downregulated
YNCP0025W,-0.9765933,1.299718e-5,3.096416e-4,Downregulated
YNCP0026W,-1.317339,5.784129e-10,1.08987e-7,Downregulated
YNL007C,-0.7677391,0.002333574,0.01617632,Downregulated
YNL008C,-0.5307135,0.008436459,0.04153437,Downregulated
YNL029C,-0.5138981,0.007628766,0.03859696,Downregulated
YNL042W-B,-0.9385476,0.001163569,0.009494841,Downregulated
YNL045W,-0.7783276,1.924629e-5,4.124082e-4,Downregulated
YNL047C,-0.6827625,0.00427237,0.0249424,Downregulated
YNL063W,-0.596147,0.00633012,0.03361277,Downregulated
YNL066W,-0.8993301,8.274933e-4,0.00736102,Downregulated
YNL090W,-0.739022,0.003617207,0.0221594,Downregulated
YNL101W,-0.8472426,2.926078e-4,0.003499446,Downregulated
YNL104C,-0.7113519,0.00583338,0.03150762,Downregulated
YNL116W,-0.6667917,0.008062884,0.04010801,Downregulated
YNL122C,-1.459342,8.718239e-6,2.29766e-4,Downregulated
YNL126W,-0.6277096,0.001268169,0.01020113,Downregulated
YNL130C,-0.9431385,3.528278e-5,6.668338e-4,Downregulated
YNL142W,-0.8896673,0.001894599,0.01389224,Downregulated
YNL146W,-0.7479086,0.006525096,0.03435482,Downregulated
YNL158W,-0.8289422,0.002705594,0.01811302,Downregulated
YNL159C,-0.7265033,0.001916164,0.01400083,Downregulated
YNL160W,-0.8547543,0.002952138,0.01922135,Downregulated
YNL184C,-1.598503,9.282928e-6,2.369009e-4,Downregulated
YNL190W,-0.7645967,0.006942089,0.03606175,Downregulated
YNL214W,-1.009552,1.491232e-4,0.002046906,Downregulated
YNL220W,-0.9615777,9.481045e-5,0.001423989,Downregulated
YNL222W,-1.152321,3.077988e-6,1.040159e-4,Downregulated
YNL234W,-0.716013,0.001989966,0.01442146,Downregulated
YNL259C,-1.703013,2.957676e-6,1.010485e-4,Downregulated
YNL263C,-0.7400431,0.006033759,0.03239889,Downregulated
YNL268W,-0.7104397,2.727617e-5,5.382743e-4,Downregulated
YNL277W,-0.7147346,0.007081106,0.03653968,Downregulated
YNL280C,-0.7337935,4.335248e-4,0.004584451,Downregulated
YNL301C,-1.23555,1.513342e-6,6.148403e-5,Downregulated
YNL311C,-0.8628602,2.956252e-4,0.003521451,Downregulated
YNL321W,-0.6655797,1.114965e-4,0.001627429,Downregulated
YNL326C,-1.055029,6.006827e-5,0.001004044,Downregulated
YNL327W,-0.8324614,1.341141e-4,0.001882298,Downregulated
YNR032C-A,-0.7180683,0.008496334,0.04176301,Downregulated
YNR035C,-0.5900242,0.009046449,0.04374092,Downregulated
YNR036C,-1.13057,2.835967e-4,0.003430747,Downregulated
YNR061C,-0.9905619,5.626083e-4,0.005615246,Downregulated
YNR074C,-1.152791,1.540609e-5,3.520657e-4,Downregulated
YNR075W,-1.392543,1.517818e-8,1.81496e-6,Downregulated
YOL013C,-0.739076,7.478824e-4,0.006749395,Downregulated
YOL020W,-0.7963834,0.002901296,0.01899255,Downregulated
YOL030W,-1.014975,5.323711e-5,9.174939e-4,Downregulated
YOL049W,-0.6203118,0.003395213,0.02126588,Downregulated
YOL059W,-0.7992583,0.005019892,0.02824768,Downregulated
YOL060C,-1.156676,3.226368e-6,1.073413e-4,Downregulated
YOL062C,-0.6306587,0.006587121,0.03456515,Downregulated
YOL086W-A,-1.33917,7.529658e-6,2.053483e-4,Downregulated
YOL092W,-0.6232924,0.007046885,0.03645685,Downregulated
YOL096C,-0.8510811,0.001156362,0.009458206,Downregulated
YOL105C,-0.6429962,0.003186228,0.02036402,Downregulated
YOL107W,-1.066544,3.455467e-7,2.046295e-5,Downregulated
YOL109W,-0.771754,8.009636e-4,0.007176357,Downregulated
YOL126C,-0.8303615,6.761128e-4,0.006350786,Downregulated
YOL129W,-1.07385,4.530544e-5,8.025903e-4,Downregulated
YOL137W,-0.53705,9.351928e-4,0.008042917,Downregulated
YOL153C,-1.087335,7.238829e-5,0.001154129,Downregulated
YOL158C,-0.7627953,5.563811e-4,0.005579964,Downregulated
YOR002W,-0.9451119,8.896574e-7,4.067566e-5,Downregulated
YOR008C-A,-0.6767805,0.01060069,0.04937462,Downregulated
YOR009W,-1.584074,5.480289e-7,2.989161e-5,Downregulated
YOR011W,-1.385082,1.123653e-7,8.030891e-6,Downregulated
YOR015W,-0.8234325,4.527947e-7,2.606924e-5,Downregulated
YOR031W,-0.9943657,4.328334e-4,0.004584451,Downregulated
YOR034C,-0.8605082,3.910242e-6,1.234207e-4,Downregulated
YOR034C-A,-0.5693064,0.007700867,0.03880388,Downregulated
YOR035C,-0.6111214,0.005817766,0.03148378,Downregulated
YOR037W,-0.8419747,0.003186585,0.02036402,Downregulated
YOR044W,-0.8951334,8.567481e-5,0.001308909,Downregulated
YOR059C,-0.5414524,0.002663045,0.01797917,Downregulated
YOR060C,-0.7964161,5.988193e-4,0.005845303,Downregulated
YOR067C,-0.5525557,0.003293971,0.02079683,Downregulated
YOR072W-B,-0.7965288,0.003979456,0.02375751,Downregulated
YOR107W,-1.221225,1.393019e-4,0.00192913,Downregulated
YOR108W,-0.7363306,0.002782442,0.0184448,Downregulated
YOR122C,-0.6742622,0.01010424,0.04763319,Downregulated
YOR130C,-0.6509456,0.007868742,0.03948978,Downregulated
YOR136W,-1.755584,4.866283e-11,2.466495e-8,Downregulated
YOR137C,-0.5877188,5.305831e-4,0.005364497,Downregulated
YOR147W,-0.7060218,0.002187205,0.01531536,Downregulated
YOR148C,-0.6115045,0.003668626,0.0223737,Downregulated
YOR161C,-0.8769233,3.663982e-4,0.004094582,Downregulated
YOR164C,-0.6596357,0.008785447,0.04282247,Downregulated
YOR167C,-0.8552375,0.003068211,0.01985238,Downregulated
YOR176W,-0.7402039,0.002206261,0.01541408,Downregulated
YOR193W,-0.6447436,0.003612152,0.02215026,Downregulated
YOR202W,-0.7224606,0.00977289,0.04635227,Downregulated
YOR228C,-0.740603,0.008712803,0.04259136,Downregulated
YOR254C,-0.5581403,0.004336297,0.02517562,Downregulated
YOR258W,-0.809006,5.738993e-4,0.005673301,Downregulated
YOR266W,-0.8737255,4.580297e-4,0.004802746,Downregulated
YOR278W,-1.154957,1.545737e-5,3.520657e-4,Downregulated
YOR292C,-0.7452214,8.200992e-4,0.007337233,Downregulated
YOR296W,-1.110599,1.899606e-8,2.160775e-6,Downregulated
YOR316C,-0.8024609,6.34527e-4,0.006078604,Downregulated
YOR334W,-0.7156844,0.001691038,0.01266852,Downregulated
YOR344C,-1.353902,7.1605e-10,1.272114e-7,Downregulated
YOR347C,-1.132838,1.894578e-6,7.231587e-5,Downregulated
YOR354C,-0.5552549,0.009375779,0.04505301,Downregulated
YOR357C,-0.9762833,3.729252e-4,0.004148209,Downregulated
YOR381W,-0.7064854,0.003148173,0.02022241,Downregulated
YOR388C,-0.7144933,0.006885897,0.03579976,Downregulated
YOR390W,-0.7390273,4.0158e-4,0.004388443,Downregulated
YPL003W,-0.8182426,1.263168e-5,3.056179e-4,Downregulated
YPL018W,-1.048625,1.22636e-4,0.00174897,Downregulated
YPL041C,-0.6959037,0.005580033,0.03048914,Downregulated
YPL058C,-1.588031,7.232208e-7,3.631832e-5,Downregulated
YPL061W,-0.7533001,0.005194734,0.02892532,Downregulated
YPL069C,-0.8396555,9.069285e-4,0.007861366,Downregulated
YPL081W,-0.8878735,5.177609e-4,0.005251937,Downregulated
YPL135W,-1.16503,2.531937e-5,5.111554e-4,Downregulated
YPL154C,-0.6379487,0.004944702,0.02795105,Downregulated
YPL165C,-0.87361,0.002768407,0.01839098,Downregulated
YPL172C,-0.7233198,8.632965e-4,0.007579751,Downregulated
YPL189W,-0.6574134,0.004334963,0.02517562,Downregulated
YPL192C,-0.6077545,0.007820517,0.03937488,Downregulated
YPL215W,-0.750268,0.005335092,0.02946146,Downregulated
YPL221W,-0.655728,9.14314e-4,0.007896117,Downregulated
YPL241C,-1.151486,1.347057e-4,0.001882298,Downregulated
YPL250C,-1.102305,3.282636e-4,0.003793946,Downregulated
YPL257W,-1.105369,8.173005e-5,0.001264173,Downregulated
YPL265W,-0.7264371,1.379851e-4,0.001915159,Downregulated
YPL269W,-0.6414484,0.009607191,0.04567088,Downregulated
YPL273W,-0.8882584,3.706578e-4,0.004130376,Downregulated
YPL274W,-0.8390557,0.001597309,0.01217165,Downregulated
YPR003C,-0.7258737,9.725635e-6,2.458293e-4,Downregulated
YPR005C,-0.7141058,0.003903123,0.02342627,Downregulated
YPR013C,-0.713006,2.199133e-4,0.002790655,Downregulated
YPR016C,-0.7001096,0.009948658,0.0470782,Downregulated
YPR028W,-0.8355914,5.299736e-4,0.005364497,Downregulated
YPR035W,-0.6853265,0.00510926,0.02854391,Downregulated
YPR038W,-1.169014,7.949371e-5,0.001237713,Downregulated
YPR042C,-0.6596482,6.948821e-5,0.00111648,Downregulated
YPR056W,-0.8207657,4.414202e-5,7.927488e-4,Downregulated
YPR066W,-0.9443348,1.704465e-5,3.745004e-4,Downregulated
YPR071W,-1.137654,4.120688e-5,7.55824e-4,Downregulated
YPR079W,-0.6178735,0.006262465,0.033394890000000003,Downregulated
YPR138C,-1.186361,1.415783e-6,5.830027e-5,Downregulated
YPR145W,-0.9900109,7.527884e-7,3.685699e-5,Downregulated
YPR147C,-0.8028055,0.002151638,0.01513448,Downregulated
YPR149W,-1.134304,2.30584e-6,8.431496e-5,Downregulated
YPR156C,-1.222871,7.242637e-7,3.631832e-5,Downregulated
YPR157W,-0.7074477,0.01013073,0.04772188,Downregulated
YPR159W,-0.7213676,0.007604985,0.0385708,Downregulated
YPR166C,-0.7856263,0.004170881,0.02448965,Downregulated
YPR168W,-0.8433834,0.00367018,0.0223737,Downregulated
YPR192W,-0.8230384,0.004242404,0.02481587,Downregulated
YPR194C,-1.167348,1.027846e-4,0.001532649,Downregulated
YPR196W,-0.9148201,1.260231e-4,0.001793161,Downregulated
YPR198W,-0.5051785,0.007225583,0.03713114,Downregulated
