gene_id,log2FoldChange,pvalue,padj,Regulation
YCR071C,1.053841,7.608429e-4,0.003447269,Upregulated
YCR086W,1.375214,3.569548e-12,1.686266e-10,Upregulated
YDL022C-A,3.219306,6.313252e-5,4.255858e-4,Upregulated
YDL024C,1.143942,0.00189825,0.0074201,Upregulated
YDL042C,1.320673,9.035697e-7,1.069195e-5,Upregulated
YDL048C,1.569933,2.436205e-8,4.568072e-7,Upregulated
YDL083C,1.02914,0.007364159,0.02281288,Upregulated
YDL101C,1.132946,2.889951e-5,2.119297e-4,Upregulated
YDL181W,1.631976,1.753579e-7,2.54436e-6,Upregulated
YDL208W,1.025928,9.285801e-5,5.947233e-4,Upregulated
YDL239C,1.235675,2.208209e-11,8.795312e-10,Upregulated
YDR014W-A,1.484647,0.001252547,0.005213814,Upregulated
YDR034W-B,1.489597,0.001751362,0.006939401,Upregulated
YDR070C,1.923032,6.563762e-7,8.146552e-6,Upregulated
YDR113C,1.096021,5.796177e-5,3.959854e-4,Upregulated
YDR116C,1.24719,1.607137e-12,8.094124e-11,Upregulated
YDR207C,1.150901,1.864527e-7,2.686154e-6,Upregulated
YDR218C,2.255852,9.844487e-13,5.171751e-11,Upregulated
YDR223W,1.319629,1.212499e-6,1.358266e-5,Upregulated
YDR273W,1.490913,2.711389e-11,1.044182e-9,Upregulated
YDR277C,1.172466,1.34378e-7,2.05238e-6,Upregulated
YDR310C,1.022523,9.530722e-6,8.100449e-5,Upregulated
YDR342C,1.167231,2.097754e-5,1.595969e-4,Upregulated
YDR344C,1.520694,7.094406e-4,0.003248183,Upregulated
YDR361C,1.124221,1.733523e-5,1.352636e-4,Upregulated
YDR374C,2.432492,7.326742e-7,8.947729e-6,Upregulated
YDR405W,1.056381,1.049141e-6,1.206315e-5,Upregulated
YDR440W,1.143506,1.101714e-6,1.264377e-5,Upregulated
YDR446W,1.571904,1.438867e-4,8.48013e-4,Upregulated
YDR464W,1.089276,7.52227e-10,1.984447e-8,Upregulated
YDR478W,1.480042,5.942436e-11,2.093249e-9,Upregulated
YDR515W,1.712774,4.28045e-15,3.260633e-13,Upregulated
YDR525W,1.385341,0.004067303,0.01398767,Upregulated
YDR527W,1.215069,3.274419e-6,3.239336e-5,Upregulated
YDR533C,1.762814,9.476502e-7,1.104203e-5,Upregulated
YDR540C,1.306137,3.944443e-6,3.803391e-5,Upregulated
YEL009C-A,1.084263,9.471828e-5,6.02519e-4,Upregulated
YEL032W,1.159484,7.864312e-6,6.866063e-5,Upregulated
YER006W,1.13796,2.168253e-6,2.273625e-5,Upregulated
YER058W,1.11285,4.539382e-6,4.269301e-5,Upregulated
YER060W-A,3.097422,6.630473000000001e-17,6.73435e-15,Upregulated
YER085C,1.911743,4.710114e-5,3.280393e-4,Upregulated
YER095W,1.150231,2.071442e-4,0.001142386,Upregulated
YER137C,2.450291,1.171739e-15,1.005715e-13,Upregulated
YER154W,1.47154,3.319519e-11,1.241052e-9,Upregulated
YER163C,1.033177,3.139687e-4,0.001628362,Upregulated
YFL014W,3.892052,2.03066e-11,8.223677e-10,Upregulated
YFL040W,2.407459,6.048417999999999e-19,7.678971e-17,Upregulated
YFL060C,2.569376,2.570528e-4,0.00137652,Upregulated
YFR017C,1.070344,5.656843e-4,0.002693188,Upregulated
YFR019W,1.162683,8.917253e-13,4.76682e-11,Upregulated
YGL010W,1.032103,0.002722149,0.01009141,Upregulated
YGL012W,1.262488,3.207424e-5,2.338043e-4,Upregulated
YGL018C,1.129363,3.247716e-4,0.0016801,Upregulated
YGL023C,1.152478,1.552797e-5,1.227334e-4,Upregulated
YGL037C,1.28167,3.534383e-5,2.546188e-4,Upregulated
YGL041C-B,1.385261,3.830879e-5,2.733651e-4,Upregulated
YGL050W,1.233698,6.086735e-16,5.454788e-14,Upregulated
YGL057C,1.323692,2.076399e-7,2.963367e-6,Upregulated
YGL061C,1.373928,4.345484e-8,7.587787e-7,Upregulated
YGL075C,2.075759,3.537198e-8,6.396346e-7,Upregulated
YGL081W,1.350305,5.502999e-8,9.315354e-7,Upregulated
YGL090W,1.095468,3.69564e-8,6.62389e-7,Upregulated
YGL099W,1.312094,4.340313e-11,1.593365e-9,Upregulated
YGL108C,1.319686,1.4874e-8,2.886693e-7,Upregulated
YGL128C,1.54129,1.312666e-8,2.597202e-7,Upregulated
YGL136C,1.065755,1.709357e-6,1.830725e-5,Upregulated
YGL143C,1.395283,2.562684e-9,6.017831e-8,Upregulated
YGL158W,1.402305,2.647147e-4,0.001413108,Upregulated
YGL163C,1.348834,1.342571e-8,2.64102e-7,Upregulated
YGL170C,6.821617,2.939372e-37,1.3778869999999999e-34,Upregulated
YGL171W,1.362006,4.305627e-8,7.539797e-7,Upregulated
YGL174W,1.356584,1.695141e-7,2.481026e-6,Upregulated
YGL180W,1.495323,1.682039e-16,1.653282e-14,Upregulated
YGL183C,1.569081,1.941416e-5,1.499492e-4,Upregulated
YGL204C,5.674005,3.606662e-14,2.481792e-12,Upregulated
YGL207W,1.043242,3.985722e-9,8.705732e-8,Upregulated
YGL208W,1.876531,4.603435e-9,9.91284e-8,Upregulated
YGL209W,2.564794,3.768578e-13,2.126455e-11,Upregulated
YGL210W,1.761225,7.434569e-17,7.427256e-15,Upregulated
YGL216W,1.305374,7.357865e-13,3.968038e-11,Upregulated
YGL249W,1.037312,2.901229e-4,0.001525461,Upregulated
YGR001C,1.258074,9.388674e-8,1.474603e-6,Upregulated
YGR009C,1.01576,7.910502e-9,1.634122e-7,Upregulated
YGR017W,1.042742,1.031596e-5,8.683072e-5,Upregulated
YGR032W,1.801711,3.215357e-14,2.252229e-12,Upregulated
YGR033C,1.100876,2.242697e-8,4.257631e-7,Upregulated
YGR043C,1.336391,5.133024e-4,0.002480622,Upregulated
YGR047C,1.006767,5.710066e-7,7.174669e-6,Upregulated
YGR048W,1.092502,6.496113e-9,1.37893e-7,Upregulated
YGR072W,1.169878,5.905488e-10,1.606609e-8,Upregulated
YGR079W,1.480518,2.214887e-5,1.664306e-4,Upregulated
YGR083C,1.110764,7.687194e-8,1.232783e-6,Upregulated
YGR088W,1.099844,1.525808e-4,8.880876e-4,Upregulated
YGR093W,1.138216,5.427468e-8,9.238824e-7,Upregulated
YGR102C,1.367679,1.660077e-9,4.079237e-8,Upregulated
YGR112W,1.492304,1.003806e-7,1.558621e-6,Upregulated
YGR145W,1.182994,8.891528e-6,7.599575e-5,Upregulated
YGR152C,1.017912,1.612497e-5,1.267942e-4,Upregulated
YGR153W,1.521921,9.792296e-8,1.530109e-6,Upregulated
YGR159C,1.422833,3.113415e-6,3.095131e-5,Upregulated
YGR174C,1.972231,2.060913e-10,6.1868e-9,Upregulated
YGR179C,1.237118,1.49621e-6,1.636967e-5,Upregulated
YGR181W,2.006616,3.837064e-6,3.717499e-5,Upregulated
YGR184C,1.370862,9.312526e-27,2.182713e-24,Upregulated
YGR186W,1.271367,5.021066e-15,3.777578e-13,Upregulated
YGR187C,1.920625,2.652953e-13,1.569621e-11,Upregulated
YGR196C,1.467596,6.795529e-18,7.813577e-16,Upregulated
YGR214W,1.334782,3.534747e-5,2.546188e-4,Upregulated
YGR225W,1.325701,1.171118e-6,1.32408e-5,Upregulated
YGR236C,1.023449,0.0155048,0.04204996,Upregulated
YGR238C,1.164259,6.534986e-11,2.249955e-9,Upregulated
YGR239C,1.765408,1.100816e-9,2.795155e-8,Upregulated
YGR251W,1.569131,1.031801e-9,2.66432e-8,Upregulated
YGR256W,1.134912,0.002244262,0.00856389,Upregulated
YGR270W,1.160782,8.270237e-14,5.305139e-12,Upregulated
YGR273C,1.104772,0.01089663,0.03150097,Upregulated
YGR274C,1.201057,1.649028e-14,1.182256e-12,Upregulated
YGR278W,1.075494,1.005149e-7,1.558621e-6,Upregulated
YGR280C,1.31795,1.045295e-6,1.206315e-5,Upregulated
YGR281W,1.008725,4.226548e-6,4.037082e-5,Upregulated
YGR283C,1.256373,5.585813e-8,9.429347e-7,Upregulated
YGR285C,1.005814,1.885608e-5,1.461946e-4,Upregulated
YHL010C,1.091959,9.923158e-11,3.268742e-9,Upregulated
YHL028W,2.514062,7.486588e-14,4.853539e-12,Upregulated
YHL031C,1.049281,1.749771e-4,9.956213e-4,Upregulated
YHR015W,1.386726,2.206057e-5,1.664306e-4,Upregulated
YHR096C,2.43273,6.423986e-6,5.782536e-5,Upregulated
YHR138C,1.011972,0.00300924,0.01099419,Upregulated
YHR153C,1.157785,0.001801486,0.007124111,Upregulated
YHR215W,2.15379,5.991809e-4,0.002826167,Upregulated
YIL008W,1.164141,7.261511e-4,0.003312249,Upregulated
YIL009C-A,2.08121,9.436526e-7,1.103766e-5,Upregulated
YIL011W,1.451223,3.910017e-4,0.001961123,Upregulated
YIL013C,1.757503,1.030992e-12,5.369972e-11,Upregulated
YIL014W,1.816025,2.687964e-21,4.427150000000001e-19,Upregulated
YIL024C,1.497435,0.00060051220000000005,0.002830256,Upregulated
YIL044C,1.123663,7.570887e-6,6.667195e-5,Upregulated
YIL046W-A,1.368005,0.002265214,0.008625961,Upregulated
YIL064W,1.468033,6.065127e-8,1.0057590000000001e-06,Upregulated
YIL073C,1.49849,4.776507e-6,4.457585e-5,Upregulated
YIL091C,1.318928,1.045421e-6,1.206315e-5,Upregulated
YIL092W,1.064303,4.488766e-7,5.807758e-6,Upregulated
YIL099W,1.382766,1.113903e-6,1.27357e-5,Upregulated
YIL101C,1.412125,6.579937e-7,8.150027e-6,Upregulated
YIL121W,1.238437,3.110243e-6,3.095131e-5,Upregulated
YIL127C,1.420471,4.752225e-7,6.109717e-6,Upregulated
YIL136W,1.085523,2.445273e-4,0.00132156,Upregulated
YIL138C,1.231521,6.713289e-12,2.96455e-10,Upregulated
YIL152W,1.059108,2.488831e-4,0.001339835,Upregulated
YIL161W,1.455562,2.154609e-12,1.067495e-10,Upregulated
YIL172C,1.150818,0.006370083,0.02018683,Upregulated
YIL177C,1.107443,4.709177e-4,0.002299497,Upregulated
YIR002C,1.257445,9.581065e-16,8.461886e-14,Upregulated
YIR010W,1.620018,1.377014e-13,8.562779e-12,Upregulated
YIR019C,3.832932,1.79714e-24,3.776472e-22,Upregulated
YIR035C,1.155597,6.472746e-4,0.003015666,Upregulated
YIR038C,1.468728,1.886856e-6,2.010227e-5,Upregulated
YIR042C,1.849554,2.503763e-4,0.001346684,Upregulated
YJL033W,1.125095,2.581356e-5,1.909076e-4,Upregulated
YJL037W,1.16547,0.003861126,0.01338436,Upregulated
YJL038C,1.189487,0.00174536,0.006920118,Upregulated
YJL084C,1.552876,9.218487000000001e-18,1.040323e-15,Upregulated
YJL088W,2.448684,7.922006e-7,9.522032e-6,Upregulated
YJL092W,1.113368,1.590065e-17,1.730331e-15,Upregulated
YJL098W,1.332132,9.235185e-7,1.087624e-5,Upregulated
YJL102W,1.317773,8.942635e-8,1.411824e-6,Upregulated
YJL104W,1.169273,1.340665e-6,1.496339e-5,Upregulated
YJL122W,1.319221,1.149713e-5,9.506579e-5,Upregulated
YJL148W,1.025014,4.26374e-4,0.002102203,Upregulated
YJL162C,1.236688,1.009326e-9,2.617376e-8,Upregulated
YJL174W,1.506146,2.334691e-11,9.190058e-10,Upregulated
YJR056C,1.472291,1.124187e-8,2.260989e-7,Upregulated
YJR060W,1.076342,9.245089e-7,1.087624e-5,Upregulated
YJR061W,1.158189,4.792462e-7,6.13556e-6,Upregulated
YJR072C,1.082256,6.837802e-8,1.114159e-6,Upregulated
YJR078W,1.020339,0.006207742,0.01976488,Upregulated
YJR082C,1.688676,4.398711e-8,7.636964e-7,Upregulated
YJR094C,1.076874,0.008078299,0.02462689,Upregulated
YJR112W,1.333926,1.208869e-4,7.379752e-4,Upregulated
YKL028W,1.016009,2.771085e-8,5.132825e-7,Upregulated
YKL050C,1.577486,5.087134e-11,1.823588e-9,Upregulated
YKL065W-A,1.969285,1.73814e-5,1.354505e-4,Upregulated
YKL070W,1.524132,1.198048e-4,7.322875e-4,Upregulated
YKL071W,1.042422,0.01182034,0.03372317,Upregulated
YKL096W-A,3.16765,1.007737e-6,1.167519e-5,Upregulated
YKL113C,1.413528,8.361732e-8,1.333937e-6,Upregulated
YKL139W,1.070892,3.08941e-7,4.202425e-6,Upregulated
YKL201C,1.170561,1.296173e-9,3.250567e-8,Upregulated
YKR015C,1.913132,1.389293e-9,3.469817e-8,Upregulated
YKR037C,1.27571,2.296144e-7,3.224125e-6,Upregulated
YKR050W,1.197907,2.072768e-8,3.947327e-7,Upregulated
YKR081C,1.161395,1.697261e-5,1.327742e-4,Upregulated
YLL006W-A,1.613975,1.999746e-6,2.112292e-5,Upregulated
YLL022C,1.331589,3.843309e-8,6.848282e-7,Upregulated
YLL030C,1.458467,0.001585637,0.006369724,Upregulated
YLL036C,1.032454,5.885631e-10,1.606609e-8,Upregulated
YLL046C,2.858937,2.2275370000000003e-17,2.34045e-15,Upregulated
YLR003C,1.024479,4.285589e-7,5.592372e-6,Upregulated
YLR025W,1.043097,8.148816e-11,2.758827e-9,Upregulated
YLR032W,1.421568,1.406468e-11,5.791228e-10,Upregulated
YLR103C,1.112148,1.117674e-4,6.946242e-4,Upregulated
YLR106C,1.105241,9.125563e-7,1.077736e-5,Upregulated
YLR121C,2.055319,4.077986e-8,7.182441e-7,Upregulated
YLR151C,1.311515,3.414353e-7,4.593171e-6,Upregulated
YLR172C,1.086474,9.121867e-8,1.436399e-6,Upregulated
YLR194C,1.048893,0.002973502,0.01087666,Upregulated
YLR204W,1.030929,2.461339e-7,3.408955e-6,Upregulated
YLR216C,1.087628,0.001355267,0.005595525,Upregulated
YLR224W,1.161522,3.019047e-7,4.1159e-6,Upregulated
YLR255C,1.424385,9.460222e-7,1.104203e-5,Upregulated
YLR258W,1.240089,1.85896e-5,1.443121e-4,Upregulated
YLR259C,1.046864,1.560678e-5,1.231965e-4,Upregulated
YLR263W,1.104538,1.55968e-7,2.301377e-6,Upregulated
YLR323C,1.043742,0.005108131,0.01691791,Upregulated
YLR343W,1.148129,6.707336e-5,4.491704e-4,Upregulated
YLR353W,1.062728,2.192263e-6,2.291535e-5,Upregulated
YLR363W-A,1.524946,1.347028e-5,1.091594e-4,Upregulated
YLR383W,1.030822,2.842857e-8,5.233017e-7,Upregulated
YLR394W,1.359585,2.282011e-9,5.411118e-8,Upregulated
YLR399C,1.207616,3.62454e-14,2.481792e-12,Upregulated
YLR406C-A,1.002973,0.01554378,0.04213691,Upregulated
YLR407W,1.153349,5.40392e-5,3.721072e-4,Upregulated
YLR412C-A,1.186254,1.846949e-4,0.001038164,Upregulated
YLR427W,1.088409,1.247239e-11,5.205941e-10,Upregulated
YLR455W,1.01567,5.122888e-7,6.503933e-6,Upregulated
YML009C,1.710097,5.52083e-11,1.956043e-9,Upregulated
YML048W,1.011894,4.363132e-7,5.675033e-6,Upregulated
YML081C-A,1.306988,5.986591e-4,0.002825893,Upregulated
YML085C,1.077591,1.410889e-4,8.371915e-4,Upregulated
YMR005W,1.333064,2.630599e-11,1.02762e-9,Upregulated
YMR014W,1.173445,4.458104e-6,4.225146e-5,Upregulated
YMR030W,1.059604,1.697715e-7,2.481026e-6,Upregulated
YMR035W,1.098321,0.00634383,0.02013505,Upregulated
YMR055C,1.228051,4.834235e-5,3.355333e-4,Upregulated
YMR076C,1.728078,2.873484e-9,6.683592e-8,Upregulated
YMR101C,2.08471,4.6039e-12,2.093744e-10,Upregulated
YMR118C,1.368782,0.00122234,0.005098563,Upregulated
YMR127C,1.74433,3.999506e-8,7.085172e-7,Upregulated
YMR128W,1.01592,4.470446e-5,3.136929e-4,Upregulated
YMR136W,1.473544,2.367184e-6,2.453336e-5,Upregulated
YMR169C,3.05523,9.11287e-10,2.3937e-8,Upregulated
YMR170C,2.245716,3.462962e-7,4.648302e-6,Upregulated
YMR175W-A,1.495338,0.00139145,0.005721656,Upregulated
YMR224C,1.098308,8.864261e-6,7.586911e-5,Upregulated
YMR251W-A,1.359727,4.087231e-4,0.002031614,Upregulated
YMR277W,1.085164,1.143806e-5,9.470587e-5,Upregulated
YMR295C,1.906573,5.409022e-23,9.98866e-21,Upregulated
YNCC0002W,11.43231,1.118873e-4,6.946242e-4,Upregulated
YNCC0005W,1.792645,0.003084494,0.01122874,Upregulated
YNCD0010C,1.806211,7.166962e-8,1.1585e-6,Upregulated
YNCD0026W,2.610945,0.001771427,0.007014343,Upregulated
YNCD0030W,1.007707,7.749443e-4,0.003500749,Upregulated
YNCE0011C,3.686191,8.53995e-9,1.758191e-7,Upregulated
YNCF0012C,1.791647,0.00308705,0.01123133,Upregulated
YNCG0026W,1.504836,7.361573e-5,4.823809e-4,Upregulated
YNCG0034W,1.081793,0.006678369,0.02099999,Upregulated
YNCG0039W,3.678658,0.00106707,0.00458261,Upregulated
YNCG0040C,2.884082,0.001530278,0.006212867,Upregulated
YNCG0044C,3.714198,1.15709e-9,2.925854e-8,Upregulated
YNCG0047C,1.592424,6.829066e-4,0.003150366,Upregulated
YNCG0048W,1.132742,3.494597e-4,0.001790046,Upregulated
YNCH0014W,1.115154,0.001012019,0.004373933,Upregulated
YNCI0001W,1.378508,3.348373e-13,1.943332e-11,Upregulated
YNCI0010C,22.00286,2.332171e-8,4.400077e-7,Upregulated
YNCI0013W,4.521079,2.939588e-13,1.722485e-11,Upregulated
YNCJ0003C,1.595284,5.432073e-6,5.015614e-5,Upregulated
YNCJ0019C,20.42436,1.991763e-10,6.019239e-9,Upregulated
YNCJ0024W,19.61531,1.737671e-7,2.527295e-6,Upregulated
YNCK0004W,16.65031,1.094572e-5,9.112458e-5,Upregulated
YNCK0008W,1.133247,0.006205656,0.01976488,Upregulated
YNCK0009W,3.314388,3.095575e-9,7.0128e-8,Upregulated
YNCM0005C,1.209105,0.001023942,0.004412943,Upregulated
YNCM0012W,1.52791,4.536899e-6,4.269301e-5,Upregulated
YNCM0013W,1.610113,2.084598e-5,1.587943e-4,Upregulated
YNCM0014W,1.107609,3.125408e-4,0.001625106,Upregulated
YNCM0017W,1.097316,6.889462e-5,4.583448e-4,Upregulated
YNCP0003W,1.769592,1.713345e-4,9.776335e-4,Upregulated
YNCP0007C,15.30828,3.436877e-5,2.481555e-4,Upregulated
YNL058C,1.773673,1.213967e-13,7.626718e-12,Upregulated
YNL088W,1.102369,2.825502e-11,1.076163e-9,Upregulated
YNL133C,1.044953,1.548538e-8,2.995807e-7,Upregulated
YNL143C,1.379512,9.743592e-4,0.004229163,Upregulated
YNL227C,1.495101,5.530947e-16,5.030685e-14,Upregulated
YNL232W,1.345084,7.493755e-9,1.563936e-7,Upregulated
YNL245C,1.257253,1.22531e-8,2.44821e-7,Upregulated
YNL269W,1.468409,0.002112417,0.008106465,Upregulated
YNL270C,1.2913,3.808835e-4,0.001921612,Upregulated
YNL299W,1.146886,3.922418e-5,2.792431e-4,Upregulated
YNR022C,1.777875,4.059528e-28,1.1244890000000001e-25,Upregulated
YNR038W,2.165443,1.713857e-15,1.45059e-13,Upregulated
YNR039C,1.027085,3.73214e-6,3.638986e-5,Upregulated
YOL022C,1.037032,5.415125e-8,9.238824e-7,Upregulated
YOL027C,1.221302,3.260315e-11,1.226442e-9,Upregulated
YOL029C,1.10854,2.450418e-4,0.001322661,Upregulated
YOL052C-A,2.919658,5.769473e-6,5.275996e-5,Upregulated
YOL058W,1.461299,1.663362e-4,9.553752e-4,Upregulated
YOL070C,1.199752,3.979772e-10,1.112511e-8,Upregulated
YOL071W,1.371237,2.643379e-7,3.652778e-6,Upregulated
YOL077W-A,1.195396,3.868164e-6,3.741681e-5,Upregulated
YOL091W,1.162985,9.820753e-5,6.201831e-4,Upregulated
YOL100W,1.043628,3.70657e-7,4.9426340000000004e-06,Upregulated
YOL112W,1.023636,2.642921e-8,4.92537e-7,Upregulated
YOL140W,1.000893,0.00134364,0.005562597,Upregulated
YOR003W,1.3186,1.285285e-6,1.437161e-5,Upregulated
YOR004W,1.178361,6.544426e-6,5.882261e-5,Upregulated
YOR017W,1.532347,2.892393e-24,5.875414e-22,Upregulated
YOR020C,1.590564,2.817074e-6,2.851703e-5,Upregulated
YOR027W,1.067395,1.242136e-7,1.91151e-6,Upregulated
YOR064C,1.589255,6.246424e-12,2.778519e-10,Upregulated
YOR078W,1.385729,1.343479e-8,2.64102e-7,Upregulated
YOR084W,1.020489,5.6894e-5,3.895641e-4,Upregulated
YOR091W,1.321098,1.166552e-7,1.804306e-6,Upregulated
YOR104W,1.037807,4.541556e-7,5.863611e-6,Upregulated
YOR119C,1.244447,4.006062e-6,3.844557e-5,Upregulated
YOR180C,1.429373,4.729616e-5,3.290215e-4,Upregulated
YOR188W,1.217815,3.939573e-10,1.106348e-8,Upregulated
YOR239W,1.31289,1.676813e-12,8.375817e-11,Upregulated
YOR242C,2.22087,7.177827e-12,3.146883e-10,Upregulated
YOR245C,1.212502,7.772674e-11,2.661049e-9,Upregulated
YOR252W,1.231231,3.588771e-4,0.001828593,Upregulated
YOR255W,1.014259,0.0139156,0.03847626,Upregulated
YOR298W,1.25847,1.055837e-5,8.838281e-5,Upregulated
YOR306C,1.609164,2.339577e-10,6.887626e-9,Upregulated
YOR310C,1.007577,2.396412e-4,0.00129811,Upregulated
YOR358W,1.0286,0.0013804,0.005680053,Upregulated
YPL062W,1.068759,0.01016665,0.02968641,Upregulated
YPL093W,1.087982,1.790705e-4,0.001014178,Upregulated
YPL116W,1.000279,3.111557e-5,2.27549e-4,Upregulated
YPL158C,1.096808,1.969157e-9,4.780893e-8,Upregulated
YPL183W-A,1.046549,0.003378334,0.01202545,Upregulated
YPL193W,1.169977,2.617745e-8,4.893417e-7,Upregulated
YPL256C,1.683412,1.030319e-10,3.357629e-9,Upregulated
YPR018W,1.1241,6.619893e-5,4.44291e-4,Upregulated
YPR037C,1.015601,0.001743734,0.006920118,Upregulated
YPR078C,1.109937,0.00336087,0.01197728,Upregulated
YPR100W,1.182794,3.294798e-9,7.40904e-8,Upregulated
YPR133W-A,1.010127,0.003076632,0.01121351,Upregulated
YPR151C,1.077715,6.943493e-4,0.003195895,Upregulated
YPR154W,1.289941,0.0014236,0.005842034,Upregulated
Q0020,-1.286417,2.885528e-4,0.001519828,Downregulated
Q0055,-11.09858,2.885262e-210,1.758279e-206,Downregulated
Q0075,-9.399585,9.459754e-78,1.152955e-74,Downregulated
Q0085,-1.87862,9.262829e-7,1.087624e-5,Downregulated
Q0110,-7.456061,8.91619e-60,7.762179999999999e-57,Downregulated
Q0158,-1.764642,1.578751e-10,4.9338e-9,Downregulated
Q0275,-3.543545,3.370641e-10,9.689002e-9,Downregulated
YAL063C,-1.100279,0.002160892,0.008276856,Downregulated
YAL064C-A,-3.699435,2.74889e-5,2.020716e-4,Downregulated
YAL065C,-1.315693,5.388169e-4,0.002585473,Downregulated
YAR028W,-1.228902,0.003438664,0.01218934,Downregulated
YAR061W,-1.111719,0.001478053,0.00603299,Downregulated
YAR071W,-1.114991,0.006395186,0.02022737,Downregulated
YBL003C,-1.32764,1.350856e-6,1.496748e-5,Downregulated
YBL005W,-1.500486,3.028114e-9,6.911358e-8,Downregulated
YBL016W,-1.631573,4.141295e-5,2.931133e-4,Downregulated
YBL017C,-1.150283,2.273293e-10,6.724976e-9,Downregulated
YBL029W,-1.48373,8.367649e-12,3.616486e-10,Downregulated
YBL037W,-1.471506,4.986955e-11,1.808959e-9,Downregulated
YBL071C,-1.015891,0.01433895,0.0394321,Downregulated
YBL089W,-1.149517,1.436143e-7,2.15563e-6,Downregulated
YBL098W,-1.139042,5.23784e-4,0.002523273,Downregulated
YBL111C,-1.751734,4.675292e-4,0.002284782,Downregulated
YBR004C,-1.065107,1.212674e-4,7.382652e-4,Downregulated
YBR039W,-1.267051,6.860476e-5,4.569152e-4,Downregulated
YBR054W,-1.976981,3.159266e-9,7.13058e-8,Downregulated
YBR058C-A,-1.231,3.391965e-4,0.001744357,Downregulated
YBR067C,-1.355173,1.544718e-4,8.965248e-4,Downregulated
YBR077C,-1.110774,6.176651e-5,4.186931e-4,Downregulated
YBR078W,-1.666183,3.637426e-7,4.861069e-6,Downregulated
YBR085W,-1.473388,5.865334e-4,0.002779421,Downregulated
YBR093C,-1.909622,1.271518e-4,7.687133e-4,Downregulated
YBR104W,-2.752254,1.623639e-13,9.894456e-12,Downregulated
YBR107C,-1.415635,9.08346e-4,0.003990959,Downregulated
YBR115C,-1.263572,2.609287e-10,7.571903e-9,Downregulated
YBR125C,-1.171141,9.692685e-6,8.208493e-5,Downregulated
YBR127C,-1.644535,2.813992e-9,6.570293e-8,Downregulated
YBR132C,-1.262904,2.726118e-4,0.001447122,Downregulated
YBR145W,-2.077258,6.387281e-8,1.049167e-6,Downregulated
YBR149W,-1.330554,1.949227e-7,2.794962e-6,Downregulated
YBR159W,-2.187341,4.411688e-14,2.954376e-12,Downregulated
YBR163W,-1.23483,8.852205e-9,1.810246e-7,Downregulated
YBR164C,-1.269869,5.077576e-4,0.002457724,Downregulated
YBR166C,-1.043293,1.007507e-5,8.503808e-5,Downregulated
YBR182C,-1.229786,2.844777e-4,0.001504867,Downregulated
YBR201W,-1.143225,1.047829e-5,8.795415e-5,Downregulated
YBR204C,-1.539219,2.865505e-6,2.891124e-5,Downregulated
YBR210W,-1.89073,2.3253260000000001e-07,3.242686e-6,Downregulated
YBR211C,-2.053101,2.268601e-18,2.710756e-16,Downregulated
YBR221C,-1.355702,8.779975e-6,7.52534e-5,Downregulated
YBR235W,-1.339199,1.59303e-9,3.949234e-8,Downregulated
YBR238C,-1.681746,3.601607e-9,7.981162e-8,Downregulated
YBR244W,-1.573269,6.22234e-5,4.213215e-4,Downregulated
YBR248C,-1.107646,5.18911e-6,4.813156e-5,Downregulated
YBR254C,-1.418823,0.001565987,0.00631357,Downregulated
YBR256C,-1.247433,6.945993e-5,4.59597e-4,Downregulated
YBR293W,-1.226998,4.788937e-4,0.002330973,Downregulated
YBR297W,-1.873192,2.269742e-8,4.295593e-7,Downregulated
YBR299W,-3.831718,6.93028e-22,1.2421509999999998e-19,Downregulated
YCL018W,-1.676731,1.618861e-6,1.749174e-5,Downregulated
YCL025C,-1.137194,3.959563e-6,3.81194e-5,Downregulated
YCL030C,-3.307216,2.589399e-15,2.099243e-13,Downregulated
YCL038C,-1.818028,4.029716e-9,8.770389e-8,Downregulated
YCL040W,-1.803225,2.140911e-11,8.583364e-10,Downregulated
YCL042W,-1.063189,0.004312538,0.01469833,Downregulated
YCR005C,-2.123637,2.726022e-12,1.318443e-10,Downregulated
YCR006C,-1.243933,0.001986827,0.007715949,Downregulated
YCR012W,-1.699168,1.425291e-5,1.147387e-4,Downregulated
YCR015C,-1.647445,6.542371e-7,8.136573e-6,Downregulated
YCR017C,-1.13983,8.945741e-12,3.839109e-10,Downregulated
YCR019W,-1.05665,0.00113472,0.00480426,Downregulated
YCR020C-A,-2.480898,3.474635e-7,4.65372e-6,Downregulated
YCR023C,-1.004999,2.80201e-6,2.845909e-5,Downregulated
YCR028C,-1.119093,2.558853e-4,0.001371473,Downregulated
YCR041W,-1.190104,6.231973e-6,5.643037e-5,Downregulated
YCR044C,-1.083315,2.03936e-4,0.00112878,Downregulated
YCR048W,-1.004921,0.005956138,0.01913374,Downregulated
YCR061W,-1.41228,2.171398e-6,2.273625e-5,Downregulated
YCR097W,-1.567214,1.71813e-7,2.504852e-6,Downregulated
YDL009C,-1.499964,1.412027e-5,1.138394e-4,Downregulated
YDL021W,-1.161991,1.925043e-4,0.001073304,Downregulated
YDL033C,-1.14662,4.720888e-4,0.00230337,Downregulated
YDL052C,-1.42081,9.714806e-10,2.530001e-8,Downregulated
YDL066W,-1.072033,2.204405e-5,1.664306e-4,Downregulated
YDL085C-A,-1.535991,3.568968e-8,6.41572e-7,Downregulated
YDL119C,-1.841286,6.252482e-11,2.164922e-9,Downregulated
