gene_id,log2FoldChange,pvalue,padj,Regulation
YOL010W,0.6973828,0.01136288,0.0326014,Upregulated
YOL012C,0.6160272,0.004635367,0.01565849,Upregulated
YOL022C,1.037032,5.415125e-8,9.238824e-7,Upregulated
YOL027C,1.221302,3.260315e-11,1.226442e-9,Upregulated
YOL029C,1.10854,2.450418e-4,0.001322661,Upregulated
YOL034W,0.7730876,1.313144e-5,1.066973e-4,Upregulated
YOL036W,0.6949451,1.393405e-4,8.284303e-4,Upregulated
YOL041C,0.5826356,0.01019538,0.02974181,Upregulated
YOL045W,0.5874661,0.00172045,0.006848088,Upregulated
YOL051W,0.6028434,0.002713135,0.01006933,Upregulated
YOL052C-A,2.919658,5.769473e-6,5.275996e-5,Upregulated
YOL054W,0.8295985,3.705522e-4,0.001879222,Upregulated
YOL058W,1.461299,1.663362e-4,9.553752e-4,Upregulated
YOL070C,1.199752,3.979772e-10,1.112511e-8,Upregulated
YOL071W,1.371237,2.643379e-7,3.652778e-6,Upregulated
YOL077C,0.7258944,0.005395113,0.01764778,Upregulated
YOL077W-A,1.195396,3.868164e-6,3.741681e-5,Upregulated
YOL078W,0.6181891,5.605912e-6,5.160488e-5,Upregulated
YOL083W,0.94323,6.462323e-4,0.003015666,Upregulated
YOL089C,0.5443018,0.00278372,0.01027404,Upregulated
YOL091W,1.162985,9.820753e-5,6.201831e-4,Upregulated
YOL100W,1.043628,3.70657e-7,4.9426340000000004e-06,Upregulated
YOL112W,1.023636,2.642921e-8,4.92537e-7,Upregulated
YOL115W,0.750317,7.994048e-7,9.589711e-6,Upregulated
YOL125W,0.7643607,0.001493638,0.00608845,Upregulated
YOL132W,0.8589153,0.006304288,0.02003041,Upregulated
YOL135C,0.7536681,8.715052e-4,0.003856901,Upregulated
YOL138C,0.6122334,9.375758e-4,0.004098699,Upregulated
YOL140W,1.000893,0.00134364,0.005562597,Upregulated
YOL144W,0.7957969,0.001135237,0.00480426,Upregulated
YOL148C,0.6905261,6.612245e-6,5.934466e-5,Upregulated
YOR003W,1.3186,1.285285e-6,1.437161e-5,Upregulated
YOR004W,1.178361,6.544426e-6,5.882261e-5,Upregulated
YOR016C,0.7444587,0.01156832,0.03314404,Upregulated
YOR017W,1.532347,2.892393e-24,5.875414e-22,Upregulated
YOR020C,1.590564,2.817074e-6,2.851703e-5,Upregulated
YOR027W,1.067395,1.242136e-7,1.91151e-6,Upregulated
YOR047C,0.7570092,0.001316582,0.005457993,Upregulated
YOR052C,0.915089,1.898904e-4,0.00106223,Upregulated
YOR054C,0.7735381,5.144847e-4,0.002484366,Upregulated
YOR056C,0.734572,3.510752e-4,0.001794842,Upregulated
YOR057W,0.5462724,0.001348044,0.005577042,Upregulated
YOR064C,1.589255,6.246424e-12,2.778519e-10,Upregulated
YOR073W,0.9962956,5.773113e-5,3.948524e-4,Upregulated
YOR078W,1.385729,1.343479e-8,2.64102e-7,Upregulated
YOR084W,1.020489,5.6894e-5,3.895641e-4,Upregulated
YOR091W,1.321098,1.166552e-7,1.804306e-6,Upregulated
YOR094W,0.7258591,3.137951e-4,0.001628362,Upregulated
YOR097C,0.6278428,0.004510436,0.0153214,Upregulated
YOR098C,0.7889881,1.999988e-6,2.112292e-5,Upregulated
YOR104W,1.037807,4.541556e-7,5.863611e-6,Upregulated
YOR106W,0.6371161,0.01779176,0.04701778,Upregulated
YOR110W,0.8530783,2.214519e-5,1.664306e-4,Upregulated
YOR119C,1.244447,4.006062e-6,3.844557e-5,Upregulated
YOR123C,0.7204566,1.180383e-4,7.222144e-4,Upregulated
YOR126C,0.9232041,0.002252851,0.008591285,Upregulated
YOR127W,0.9558902,5.980905e-10,1.619895e-8,Upregulated
YOR145C,0.9832718,1.058202e-5,8.845929e-5,Upregulated
YOR158W,0.5250702,0.003380642,0.01202664,Upregulated
YOR159C,0.8078075,0.009522172,0.02814167,Upregulated
YOR174W,0.8761753,4.268164e-4,0.002102683,Upregulated
YOR179C,0.558867,0.007999247,0.02445931,Upregulated
YOR180C,1.429373,4.729616e-5,3.290215e-4,Upregulated
YOR186W,0.8753842,0.01678067,0.04489086,Upregulated
YOR188W,1.217815,3.939573e-10,1.106348e-8,Upregulated
YOR196C,0.6571013,0.002610604,0.009736244,Upregulated
YOR205C,0.6745439,0.001017133,0.004388414,Upregulated
YOR206W,0.6947135,0.007337688,0.0227661,Upregulated
YOR210W,0.664311,0.006167651,0.01968867,Upregulated
YOR216C,0.7344799,1.9058e-4,0.001063548,Upregulated
YOR217W,0.5229679,0.0171542,0.04560981,Upregulated
YOR234C,0.9248106,0.01914256,0.0498045,Upregulated
YOR239W,1.31289,1.676813e-12,8.375817e-11,Upregulated
YOR242C,2.22087,7.177827e-12,3.146883e-10,Upregulated
YOR244W,0.8767464,1.062824e-4,6.656574e-4,Upregulated
YOR245C,1.212502,7.772674e-11,2.661049e-9,Upregulated
YOR252W,1.231231,3.588771e-4,0.001828593,Upregulated
YOR255W,1.014259,0.0139156,0.03847626,Upregulated
YOR260W,0.6450546,0.00145603,0.005955064,Upregulated
YOR262W,0.7676452,3.937619e-4,0.001971722,Upregulated
YOR267C,0.7757485,1.965296e-4,0.001093745,Upregulated
YOR286W,0.769646,0.001658944,0.006637954,Upregulated
YOR290C,0.798976,6.174374e-7,7.710376e-6,Upregulated
YOR294W,0.7949791,0.003412307,0.01211806,Upregulated
YOR298C-A,0.9223166,0.0114265,0.032764,Upregulated
YOR298W,1.25847,1.055837e-5,8.838281e-5,Upregulated
YOR303W,0.8987166,2.914038e-4,0.001529556,Upregulated
YOR304C-A,0.9547425,0.006650368,0.02093361,Upregulated
YOR305W,0.5383539,0.009031761,0.02698017,Upregulated
YOR306C,1.609164,2.339577e-10,6.887626e-9,Upregulated
YOR308C,0.8884024,2.076622e-5,1.583846e-4,Upregulated
YOR310C,1.007577,2.396412e-4,0.00129811,Upregulated
YOR341W,0.5712759,0.01001306,0.02937871,Upregulated
YOR346W,0.5674758,0.01007802,0.02951247,Upregulated
YOR355W,0.96613,1.907218e-5,1.474948e-4,Upregulated
YOR358W,1.0286,0.0013804,0.005680053,Upregulated
YOR372C,0.81833,3.419741e-5,2.472111e-4,Upregulated
YPL013C,0.5591936,0.006579613,0.02073224,Upregulated
YPL029W,0.9949664,1.061005e-4,6.652024e-4,Upregulated
YPL032C,0.5260519,0.01251123,0.03528155,Upregulated
YPL036W,0.889889,0.001375569,0.005663998,Upregulated
YPL055C,0.7302109,7.067455e-4,0.003240713,Upregulated
YPL062W,1.068759,0.01016665,0.02968641,Upregulated
YPL063W,0.8366235,1.283945e-8,2.548652e-7,Upregulated
YPL071C,0.9746012,0.002473901,0.009300403,Upregulated
YPL072W,0.7435934,0.00186464,0.007326317,Upregulated
YPL082C,0.5633835,0.001185798,0.004959606,Upregulated
YPL085W,0.8154219,1.109205e-6,1.270582e-5,Upregulated
YPL092W,0.841948,0.002013267,0.007789744,Upregulated
YPL093W,1.087982,1.790705e-4,0.001014178,Upregulated
YPL104W,0.8230062,2.163892e-4,0.001186582,Upregulated
YPL105C,0.6080453,4.154795e-4,0.002057303,Upregulated
YPL106C,0.9474754,9.270731e-9,1.889493e-7,Upregulated
YPL110C,0.7567108,8.844081e-7,1.048557e-5,Upregulated
YPL116W,1.000279,3.111557e-5,2.27549e-4,Upregulated
YPL118W,0.5492557,3.510383e-4,0.001794842,Upregulated
YPL121C,0.9578746,0.015794,0.04256906,Upregulated
YPL127C,0.690339,0.002190055,0.00837277,Upregulated
YPL138C,0.5846762,0.008685573,0.026061,Upregulated
YPL141C,0.9403437,3.71571e-7,4.944004e-6,Upregulated
YPL145C,0.777441,1.281765e-4,7.710838e-4,Upregulated
YPL147W,0.6884041,0.01531603,0.04162066,Upregulated
YPL156C,0.7169205,0.004760445,0.01599237,Upregulated
YPL158C,1.096808,1.969157e-9,4.780893e-8,Upregulated
YPL159C,0.9828523,4.306993e-5,3.034314e-4,Upregulated
YPL161C,0.7230376,3.183272e-4,0.001648161,Upregulated
YPL164C,0.765885,2.110088e-4,0.001160324,Upregulated
YPL170W,0.6283456,0.004740192,0.01595791,Upregulated
YPL181W,0.659803,0.001428923,0.00585993,Upregulated
YPL183W-A,1.046549,0.003378334,0.01202545,Upregulated
YPL190C,0.5958875,0.008202524,0.02491834,Upregulated
YPL193W,1.169977,2.617745e-8,4.893417e-7,Upregulated
YPL217C,0.848471,2.111584e-4,0.001160324,Upregulated
YPL232W,0.7257001,3.577631e-4,0.001824442,Upregulated
YPL237W,0.7196814,3.058337e-4,0.001595677,Upregulated
YPL239W,0.7245985,0.007115889,0.02218119,Upregulated
YPL240C,0.8293352,9.6028e-4,0.004182949,Upregulated
YPL242C,0.6285234,1.084933e-5,9.04457e-5,Upregulated
YPL256C,1.683412,1.030319e-10,3.357629e-9,Upregulated
YPL260W,0.7314836,1.478167e-6,1.620134e-5,Upregulated
YPR018W,1.1241,6.619893e-5,4.44291e-4,Upregulated
YPR037C,1.015601,0.001743734,0.006920118,Upregulated
YPR049C,0.5979752,0.008377625,0.02531148,Upregulated
YPR057W,0.6957646,1.881056e-4,0.001055539,Upregulated
YPR075C,0.9304478,3.641359e-4,0.001852291,Upregulated
YPR078C,1.109937,0.00336087,0.01197728,Upregulated
YPR100W,1.182794,3.294798e-9,7.40904e-8,Upregulated
YPR104C,0.7241367,5.250011e-4,0.002527138,Upregulated
YPR114W,0.6941129,0.003325959,0.01188762,Upregulated
YPR125W,0.8413438,2.272529e-5,1.703419e-4,Upregulated
YPR129W,0.6834589,1.269742e-4,7.68402e-4,Upregulated
YPR133W-A,1.010127,0.003076632,0.01121351,Upregulated
YPR137W,0.7679739,0.005644013,0.01829501,Upregulated
YPR141C,0.9306557,2.759313e-5,2.025934e-4,Upregulated
YPR143W,0.7613372,2.205887e-4,0.001204713,Upregulated
YPR151C,1.077715,6.943493e-4,0.003195895,Upregulated
YPR154W,1.289941,0.0014236,0.005842034,Upregulated
YPR163C,0.8234883,5.168975e-4,0.002494041,Upregulated
YPR165W,0.5284882,0.00253312,0.009488274,Upregulated
YPR188C,0.8667239,1.054795e-5,8.838281e-5,Upregulated
Q0020,-1.286417,2.885528e-4,0.001519828,Downregulated
Q0050,-0.8726361,3.554783e-4,0.001814309,Downregulated
Q0055,-11.09858,2.885262e-210,1.758279e-206,Downregulated
Q0075,-9.399585,9.459754e-78,1.152955e-74,Downregulated
Q0085,-1.87862,9.262829e-7,1.087624e-5,Downregulated
Q0110,-7.456061,8.91619e-60,7.762179999999999e-57,Downregulated
Q0120,-0.702622,0.003160721,0.01145151,Downregulated
Q0158,-1.764642,1.578751e-10,4.9338e-9,Downregulated
Q0275,-3.543545,3.370641e-10,9.689002e-9,Downregulated
YAL028W,-0.7854077,8.43902e-4,0.003759312,Downregulated
YAL063C,-1.100279,0.002160892,0.008276856,Downregulated
YAL064C-A,-3.699435,2.74889e-5,2.020716e-4,Downregulated
YAL065C,-1.315693,5.388169e-4,0.002585473,Downregulated
YAR028W,-1.228902,0.003438664,0.01218934,Downregulated
YAR061W,-1.111719,0.001478053,0.00603299,Downregulated
YAR071W,-1.114991,0.006395186,0.02022737,Downregulated
YBL001C,-0.9828658,3.071337e-4,0.001601089,Downregulated
YBL003C,-1.32764,1.350856e-6,1.496748e-5,Downregulated
YBL005W,-1.500486,3.028114e-9,6.911358e-8,Downregulated
YBL016W,-1.631573,4.141295e-5,2.931133e-4,Downregulated
YBL017C,-1.150283,2.273293e-10,6.724976e-9,Downregulated
YBL018C,-0.8744551,0.01478582,0.04033339,Downregulated
YBL019W,-0.733966,0.0118258,0.03372317,Downregulated
YBL029W,-1.48373,8.367649e-12,3.616486e-10,Downregulated
YBL037W,-1.471506,4.986955e-11,1.808959e-9,Downregulated
YBL040C,-0.9519664,4.753483e-4,0.002317173,Downregulated
YBL041W,-0.9352028,6.211882e-11,2.163155e-9,Downregulated
YBL045C,-0.7134088,0.004168954,0.01428083,Downregulated
YBL050W,-0.8260569,0.01578318,0.04256906,Downregulated
YBL055C,-0.980358,0.003916262,0.01354467,Downregulated
YBL060W,-0.5078844,0.008132307,0.02474203,Downregulated
YBL071C,-1.015891,0.01433895,0.0394321,Downregulated
YBL076C,-0.5202963,0.005440203,0.01775715,Downregulated
YBL080C,-0.9125969,0.003299344,0.01183414,Downregulated
YBL089W,-1.149517,1.436143e-7,2.15563e-6,Downregulated
YBL091C-A,-0.6549382,0.0180306,0.04754586,Downregulated
YBL098W,-1.139042,5.23784e-4,0.002523273,Downregulated
YBL102W,-0.9334185,0.002803142,0.0103279,Downregulated
YBL105C,-0.7387611,4.5284e-6,4.269301e-5,Downregulated
YBL111C,-1.751734,4.675292e-4,0.002284782,Downregulated
YBR002C,-0.8982522,1.294233e-5,1.053011e-4,Downregulated
YBR003W,-0.9465427,2.068508e-4,0.001141801,Downregulated
YBR004C,-1.065107,1.212674e-4,7.382652e-4,Downregulated
YBR006W,-0.8347675,0.01005155,0.02946328,Downregulated
YBR009C,-0.9882043,0.005540121,0.01802536,Downregulated
YBR013C,-0.8048564,0.008368958,0.02529783,Downregulated
YBR023C,-0.6679958,0.01046821,0.03039222,Downregulated
YBR029C,-0.7619717,0.002260581,0.008615373,Downregulated
YBR033W,-0.8357849,0.001885158,0.007387878,Downregulated
YBR035C,-0.8422384,0.001101791,0.004701902,Downregulated
YBR036C,-0.7852384,4.069592e-4,0.002026152,Downregulated
YBR039W,-1.267051,6.860476e-5,4.569152e-4,Downregulated
YBR041W,-0.7366681,6.943621e-5,4.59597e-4,Downregulated
YBR042C,-0.7309652,0.01614024,0.04331071,Downregulated
YBR043C,-0.6838265,0.002276381,0.008653942,Downregulated
YBR054W,-1.976981,3.159266e-9,7.13058e-8,Downregulated
YBR056W,-0.9715687,9.365029e-5,5.980328e-4,Downregulated
YBR058C-A,-1.231,3.391965e-4,0.001744357,Downregulated
YBR059C,-0.73142,4.062732e-4,0.00202439,Downregulated
YBR067C,-1.355173,1.544718e-4,8.965248e-4,Downregulated
YBR077C,-1.110774,6.176651e-5,4.186931e-4,Downregulated
YBR078W,-1.666183,3.637426e-7,4.861069e-6,Downregulated
YBR085W,-1.473388,5.865334e-4,0.002779421,Downregulated
YBR087W,-0.7262841,0.00723564,0.02249693,Downregulated
YBR093C,-1.909622,1.271518e-4,7.687133e-4,Downregulated
YBR094W,-0.7697627,4.589664e-5,3.211184e-4,Downregulated
YBR095C,-0.6753703,1.759921e-4,0.001000463,Downregulated
YBR096W,-0.9249439,2.47285e-4,0.001332409,Downregulated
YBR097W,-0.9488389,3.211466e-5,2.338193e-4,Downregulated
YBR102C,-0.6384141,0.001481507,0.006043043,Downregulated
YBR104W,-2.752254,1.623639e-13,9.894456e-12,Downregulated
YBR107C,-1.415635,9.08346e-4,0.003990959,Downregulated
YBR110W,-0.6691539,0.003189633,0.01152884,Downregulated
YBR111C,-0.7949711,1.660987e-4,9.553752e-4,Downregulated
YBR115C,-1.263572,2.609287e-10,7.571903e-9,Downregulated
YBR119W,-0.50961,0.005290371,0.0173798,Downregulated
YBR125C,-1.171141,9.692685e-6,8.208493e-5,Downregulated
YBR127C,-1.644535,2.813992e-9,6.570293e-8,Downregulated
YBR128C,-0.7756542,6.225389e-4,0.002918664,Downregulated
YBR130C,-0.8669492,2.174247e-5,1.651806e-4,Downregulated
YBR132C,-1.262904,2.726118e-4,0.001447122,Downregulated
YBR133C,-0.9088505,6.928771e-5,4.59597e-4,Downregulated
YBR139W,-0.8860656,3.982748e-4,0.001989415,Downregulated
YBR145W,-2.077258,6.387281e-8,1.049167e-6,Downregulated
YBR149W,-1.330554,1.949227e-7,2.794962e-6,Downregulated
YBR150C,-0.9987423,5.386654e-7,6.796328e-6,Downregulated
YBR159W,-2.187341,4.411688e-14,2.954376e-12,Downregulated
YBR161W,-0.9443781,6.726379e-5,4.496716e-4,Downregulated
YBR163W,-1.23483,8.852205e-9,1.810246e-7,Downregulated
YBR164C,-1.269869,5.077576e-4,0.002457724,Downregulated
YBR165W,-0.8170634,7.010077e-4,0.003219247,Downregulated
YBR166C,-1.043293,1.007507e-5,8.503808e-5,Downregulated
YBR168W,-0.809999,0.007783707,0.02390822,Downregulated
YBR175W,-0.8926711,0.01327019,0.03702773,Downregulated
YBR176W,-0.8977301,0.001994563,0.007737024,Downregulated
YBR182C,-1.229786,2.844777e-4,0.001504867,Downregulated
YBR192W,-0.9129253,2.256785e-4,0.00122903,Downregulated
YBR194W,-0.9988164,0.001895109,0.007417338,Downregulated
YBR195C,-0.79108560000000006,0.005745284,0.01855419,Downregulated
YBR196C,-0.9167961,0.004130117,0.01417968,Downregulated
YBR199W,-0.8592625,3.37505e-6,3.333477e-5,Downregulated
YBR201W,-1.143225,1.047829e-5,8.795415e-5,Downregulated
YBR202W,-0.8718251,1.279938e-5,1.044169e-4,Downregulated
YBR204C,-1.539219,2.865505e-6,2.891124e-5,Downregulated
YBR205W,-0.6849859,0.001656342,0.006631899,Downregulated
YBR210W,-1.89073,2.3253260000000001e-07,3.242686e-6,Downregulated
YBR211C,-2.053101,2.268601e-18,2.710756e-16,Downregulated
YBR212W,-0.5153561,0.003374707,0.01201956,Downregulated
YBR216C,-0.7607522,0.002957284,0.01082384,Downregulated
YBR218C,-0.9939771,1.077262e-4,6.725769e-4,Downregulated
YBR221C,-1.355702,8.779975e-6,7.52534e-5,Downregulated
YBR223C,-0.8107045,0.001305121,0.005414165,Downregulated
YBR229C,-0.5413652,0.001877766,0.007368387,Downregulated
YBR235W,-1.339199,1.59303e-9,3.949234e-8,Downregulated
YBR238C,-1.681746,3.601607e-9,7.981162e-8,Downregulated
YBR244W,-1.573269,6.22234e-5,4.213215e-4,Downregulated
YBR248C,-1.107646,5.18911e-6,4.813156e-5,Downregulated
YBR254C,-1.418823,0.001565987,0.00631357,Downregulated
YBR255C-A,-0.6967501,2.929605e-4,0.001535083,Downregulated
YBR255W,-0.5383738,0.007339211,0.0227661,Downregulated
YBR256C,-1.247433,6.945993e-5,4.59597e-4,Downregulated
YBR272C,-0.9834281,4.856657e-4,0.002362048,Downregulated
YBR276C,-0.6384182,8.0018e-4,0.003593439,Downregulated
YBR285W,-0.811149,0.01101635,0.03175667,Downregulated
YBR286W,-0.897109,3.681181e-5,2.63919e-4,Downregulated
YBR287W,-0.6294591,0.009691673,0.02857332,Downregulated
YBR288C,-0.6816431,0.001573752,0.006328184,Downregulated
YBR290W,-0.6098251,4.155792e-4,0.002057303,Downregulated
YBR293W,-1.226998,4.788937e-4,0.002330973,Downregulated
YBR295W,-0.7608302,9.589736e-5,6.08115e-4,Downregulated
YBR297W,-1.873192,2.269742e-8,4.295593e-7,Downregulated
YBR298C,-0.7589206,0.004155287,0.01424203,Downregulated
YBR299W,-3.831718,6.93028e-22,1.2421509999999998e-19,Downregulated
YCL008C,-0.7140536,0.01894256,0.04939493,Downregulated
YCL018W,-1.676731,1.618861e-6,1.749174e-5,Downregulated
YCL025C,-1.137194,3.959563e-6,3.81194e-5,Downregulated
YCL030C,-3.307216,2.589399e-15,2.099243e-13,Downregulated
YCL038C,-1.818028,4.029716e-9,8.770389e-8,Downregulated
YCL039W,-0.9839601,1.46671e-5,1.176679e-4,Downregulated
YCL040W,-1.803225,2.140911e-11,8.583364e-10,Downregulated
YCL042W,-1.063189,0.004312538,0.01469833,Downregulated
YCL048W,-0.9189422,0.01604514,0.0431315,Downregulated
YCL057W,-0.8230113,4.296012e-4,0.002114693,Downregulated
YCR003W,-0.5680507,0.008022298,0.0245052,Downregulated
YCR005C,-2.123637,2.726022e-12,1.318443e-10,Downregulated
YCR006C,-1.243933,0.001986827,0.007715949,Downregulated
YCR007C,-0.9222698,0.0031828,0.01151097,Downregulated
YCR011C,-0.6416902,1.325757e-4,7.936309e-4,Downregulated
YCR012W,-1.699168,1.425291e-5,1.147387e-4,Downregulated
YCR015C,-1.647445,6.542371e-7,8.136573e-6,Downregulated
YCR017C,-1.13983,8.945741e-12,3.839109e-10,Downregulated
YCR019W,-1.05665,0.00113472,0.00480426,Downregulated
YCR020C-A,-2.480898,3.474635e-7,4.65372e-6,Downregulated
YCR020W-B,-0.8559271,7.088032e-4,0.003247704,Downregulated
YCR023C,-1.004999,2.80201e-6,2.845909e-5,Downregulated
YCR027C,-0.851513,0.01296408,0.03639018,Downregulated
YCR028C,-1.119093,2.558853e-4,0.001371473,Downregulated
YCR037C,-0.6007894,0.003210244,0.01158273,Downregulated
YCR041W,-1.190104,6.231973e-6,5.643037e-5,Downregulated
YCR044C,-1.083315,2.03936e-4,0.00112878,Downregulated
YCR048W,-1.004921,0.005956138,0.01913374,Downregulated
YCR054C,-0.7418352,0.00533328,0.01749247,Downregulated
YCR061W,-1.41228,2.171398e-6,2.273625e-5,Downregulated
YCR081W,-0.5799272,0.005686484,0.01842288,Downregulated
YCR089W,-0.6194671,0.01695294,0.04523257,Downregulated
YCR093W,-0.6150273,1.345001e-4,8.035719e-4,Downregulated
YCR097W,-1.567214,1.71813e-7,2.504852e-6,Downregulated
YCR102C,-0.9171501,0.01477009,0.04030851,Downregulated
YDL008W,-0.5909389,0.001119417,0.004753817,Downregulated
YDL009C,-1.499964,1.412027e-5,1.138394e-4,Downregulated
YDL021W,-1.161991,1.925043e-4,0.001073304,Downregulated
YDL022W,-0.8497532,0.001544386,0.00625764,Downregulated
YDL028C,-0.9451666,0.003808813,0.01324823,Downregulated
YDL029W,-0.5294781,0.008098856,0.02465256,Downregulated
YDL033C,-1.14662,4.720888e-4,0.00230337,Downregulated
YDL052C,-1.42081,9.714806e-10,2.530001e-8,Downregulated
YDL059C,-0.7178192,0.008043595,0.02455795,Downregulated
YDL066W,-1.072033,2.204405e-5,1.664306e-4,Downregulated
YDL069C,-0.9828985,0.003236551,0.01165694,Downregulated
YDL072C,-0.6448282,0.007634407,0.02352077,Downregulated
YDL078C,-0.9248393,0.001677099,0.006697408,Downregulated
YDL079C,-0.7010829,0.01612196,0.04328073,Downregulated
YDL085C-A,-1.535991,3.568968e-8,6.41572e-7,Downregulated
YDL102W,-0.5922793,0.01901978,0.04955389,Downregulated
YDL104C,-0.8187922,2.151485e-4,0.001181185,Downregulated
YDL119C,-1.841286,6.252482e-11,2.164922e-9,Downregulated
YDL121C,-0.728966,0.002520546,0.009452437,Downregulated
YDL123W,-0.9898965,3.934573e-5,2.797318e-4,Downregulated
YDL125C,-1.196593,1.404583e-7,2.123953e-6,Downregulated
YDL133C-A,-1.633632,1.47111e-5,1.178048e-4,Downregulated
YDL134C,-0.7311873,0.01431254,0.03941284,Downregulated
YDL138W,-1.441167,1.410873e-8,2.755725e-7,Downregulated
YDL141W,-1.194947,7.714575e-6,6.764406e-5,Downregulated
YDL142C,-1.277765,3.369402e-4,0.001734218,Downregulated
YDL146W,-0.8027328,0.00279391,0.01030011,Downregulated
YDL160C,-1.400316,6.917836e-8,1.121205e-6,Downregulated
YDL171C,-0.9148664,4.972427e-8,8.559878e-7,Downregulated
YDL178W,-1.079649,3.294328e-8,5.974891e-7,Downregulated
YDL184C,-1.948994,4.257438e-8,7.476896e-7,Downregulated
YDL185W,-1.425754,8.030191e-11,2.733854e-9,Downregulated
YDL188C,-0.7043552,0.003105803,0.01128507,Downregulated
YDL198C,-0.8038009,0.004146715,0.01422064,Downregulated
YDL205C,-1.036136,1.935457e-6,2.054822e-5,Downregulated
YDL206W,-0.7078755,8.634414e-5,5.562169e-4,Downregulated
YDL212W,-0.5448101,0.002056478,0.007918113,Downregulated
YDL215C,-1.498752,6.096904e-11,2.135318e-9,Downregulated
YDL222C,-1.032134,0.006401777,0.02023466,Downregulated
YDL224C,-0.8202509,0.00479691,0.01609712,Downregulated
YDL238C,-1.108962,5.941426e-4,0.002806748,Downregulated
YDR004W,-0.8341402,0.01376807,0.0381549,Downregulated
YDR005C,-0.5774376,0.01850359,0.04847846,Downregulated
YDR007W,-1.187989,1.615972e-4,9.308388e-4,Downregulated
YDR023W,-0.6132771,0.002056838,0.007918113,Downregulated
YDR031W,-1.027084,0.002649802,0.009852282,Downregulated
YDR034C-D,-2.699285,1.904195e-18,2.320833e-16,Downregulated
YDR037W,-0.8957474,2.834205e-4,0.001501882,Downregulated
YDR038C,-2.765712,1.477903e-6,1.620134e-5,Downregulated
YDR040C,-1.074051,0.0118107,0.03371166,Downregulated
YDR044W,-1.694199,6.04482e-6,5.506297e-5,Downregulated
YDR045C,-0.9303533,0.004524518,0.01535212,Downregulated
YDR046C,-1.177377,2.227175e-15,1.834108e-13,Downregulated
YDR057W,-0.6811697,0.005003245,0.01661568,Downregulated
YDR066C,-1.442486,6.807766e-5,4.539007e-4,Downregulated
YDR067C,-0.575891,0.0151273,0.04117275,Downregulated
YDR069C,-0.6836537,0.01691314,0.04514615,Downregulated
YDR072C,-0.6006489,0.008395421,0.02534012,Downregulated
YDR075W,-1.092859,0.002389131,0.009026266,Downregulated
YDR078C,-1.041119,7.660827e-7,9.262913e-6,Downregulated
YDR089W,-0.7514075,1.127558e-4,6.968904e-4,Downregulated
YDR105C,-0.6288611,0.003425538,0.01215797,Downregulated
YDR106W,-0.7553459,0.001909765,0.007455546,Downregulated
YDR119W-A,-1.309616,1.712771e-5,1.338157e-4,Downregulated
YDR127W,-0.8544303,1.026977e-5,8.656156e-5,Downregulated
YDR128W,-0.5990402,0.009031587,0.02698017,Downregulated
YDR131C,-1.21464,2.43058e-5,1.812969e-4,Downregulated
YDR134C,-0.6978391,0.01406905,0.03883007,Downregulated
YDR135C,-0.6413081,1.903619e-4,0.001063305,Downregulated
YDR142C,-0.9007743,0.001774348,0.007021349,Downregulated
YDR147W,-0.5892484,0.01213404,0.03440895,Downregulated
YDR148C,-0.852517,7.255658e-4,0.00331218,Downregulated
YDR158W,-0.8917507,4.49235e-4,0.002204218,Downregulated
YDR173C,-0.5221359,0.005249987,0.0172844,Downregulated
YDR177W,-1.078603,3.891742e-10,1.097976e-8,Downregulated
YDR188W,-0.8331843,0.001067916,0.004583013,Downregulated
YDR189W,-1.537418,2.263593e-9,5.388412e-8,Downregulated
YDR210W-B,-1.237865,0.00598044,0.01918148,Downregulated
YDR212W,-1.094884,1.616061e-4,9.308388e-4,Downregulated
YDR214W,-0.57876590000000006,0.008471102,0.02551799,Downregulated
YDR228C,-0.6418606,7.84374e-4,0.003535485,Downregulated
YDR233C,-1.400574,1.205922e-9,3.036732e-8,Downregulated
YDR235W,-0.9996152,1.80723e-8,3.474214e-7,Downregulated
YDR236C,-0.8305795,0.01089485,0.03150097,Downregulated
YDR242W,-0.626574,0.01043912,0.03032222,Downregulated
YDR246W-A,-1.593732,8.283356e-4,0.003695371,Downregulated
YDR247W,-0.8771776,0.006957172,0.02173091,Downregulated
YDR249C,-1.996863,9.804491e-13,5.171751e-11,Downregulated
YDR254W,-1.486712,3.388438e-9,7.591597e-8,Downregulated
YDR259C,-0.7474865,2.16639e-4,0.001186582,Downregulated
YDR260C,-1.506204,0.00200438,0.007760288,Downregulated
YDR261W-B,-2.403194,1.537317e-11,6.287522e-10,Downregulated
YDR264C,-0.8686372,7.359402e-7,8.951736e-6,Downregulated
YDR270W,-0.716123,0.00418307,0.01432114,Downregulated
YDR275W,-1.129731,1.273009e-4,7.688521e-4,Downregulated
YDR282C,-1.136959,2.276463e-5,1.704271e-4,Downregulated
YDR284C,-0.6332484,0.01810406,0.04767768,Downregulated
YDR288W,-1.398446,1.46747e-5,1.176679e-4,Downregulated
YDR294C,-0.6677747,0.007947969,0.0243514,Downregulated
YDR297W,-0.5696823,0.0100035,0.02936479,Downregulated
YDR302W,-1.003303,0.004823073,0.01615161,Downregulated
YDR303C,-0.5861757,0.01468424,0.04020025,Downregulated
YDR305C,-0.8664052,1.655395e-5,1.299997e-4,Downregulated
YDR307W,-0.7236445,7.393217e-4,0.003367284,Downregulated
